well_id,n,anchor_rmse,viterbi_rmse
87695469,7003,7.051593014629924,14.031106398486841
877ed19c,3708,3.961990141908008,10.897862986132594
87aa3730,5607,9.116484132166912,4.329612684302873
884ecb5f,6724,19.928910115404566,11.543605391353898
8902c3f6,4959,8.832044207317482,18.20058223320706
896d15b9,4279,29.78460727060298,24.388334989243084
8995c945,6724,17.049572930743697,14.744147999730053
89969c7a,4947,8.235332474787521,14.948556943725222
89f1085d,5994,27.630506752261244,12.120391868626273
89f36adf,5292,4.477972454313123,11.60118992482936
89fdb2f2,2031,1.6866180518953557,1.894159828897939
8a3da6d1,4593,9.412246097229765,4.5315537347618005
8a89da23,3935,24.252456304947117,21.9780254173396
8a9c8932,4663,2.3969295087935425,9.049585080825272
8ac2f237,5319,16.45119897844976,7.988494505427586
8b12bab6,5234,15.811256392108719,16.611593933143105
8b5be31b,5672,14.42858472653754,9.394001782077115
8b95d6d1,1731,12.821591683060278,6.506505307992581
8b9d8326,6163,6.582552988433189,6.123211540392119
8bb9c1e6,4546,5.877089429163017,9.796666372769632
8bda1a11,5981,12.860573075338545,15.380565228278357
8bfa881d,4089,24.907656478671402,17.69794244714135
8c167025,5368,12.842100494100917,19.167060657573543
8c8348e8,3888,6.541121071059431,6.136852305887467
8cc21f01,4044,5.692405675014437,6.082461342188891
8cc800b3,6576,13.894631430456734,27.579996084991112
8d5d46d7,5755,14.448678432466647,30.718998485599894
8d92cb49,3589,7.261615385751236,2.14242314436445
8f201368,6349,31.179492905922075,16.907005609139294
90386ee4,3840,10.152954610245539,14.030619522768948
91abc4c7,5848,7.02683994774031,8.550268323643767
91b301ce,6570,35.315076932980844,37.721892089350675
91db7070,4073,40.80747690976154,45.98956507328315
925a7cd1,4517,4.612563792738408,2.2755108756953075
9283ae69,3371,6.173284378497139,11.350180532974386
9298ad5b,3964,13.089984763550598,14.896313578332455
9314ff13,2748,5.189815774469084,2.574576744796764
93209a3d,4697,13.65809981076041,6.133912163785645
939d9c34,5101,15.729081869192102,25.968952206626085
93f5d2e6,3691,20.10571368100563,16.470885425585855
940a48d9,3963,10.06328128166555,8.072233888743401
940e709a,3348,4.6519560575408425,4.9361153942332185
9426ec1e,2532,12.079413246018726,23.489740391775175
94467f50,3035,7.795325573109472,9.857494508753861
944f36b9,4630,6.513075857645095,5.427523400149788
94d813a4,4847,36.730942118502206,36.537966840220186
95b559e7,2887,20.38335913388356,25.763269343794622
95c8427f,6335,27.215687207592826,31.05946601148684
96936c22,3346,4.079825343764616,11.752502573340424
96ae5806,9839,8.450669041365172,5.42392648400714
96b7eea1,4332,12.405056848354107,8.049484051186392
9719aa04,4871,7.07656345543121,15.386182681608247
974802e7,5843,13.80511563998303,14.652149074350897
97cd5bf9,3449,9.273936692075774,10.068705053555636
98177ced,4772,5.779865915399804,9.344801328056635
9896fc0b,3595,15.814766850712997,16.21718647150144
98bc6f66,6063,17.645391862557158,3.700411081736909
992c99e8,4904,13.77905931963707,15.07556943673255
992ce078,2879,5.02484380821733,14.092708105387969
99529c45,5840,21.675545088419643,26.60670899950268
995ff498,4526,8.343710199277547,14.149396871890415
999daf80,3564,5.121625403452367,5.468871986293725
9a6b0392,4255,6.974051133501153,11.18217432278664
9a8ae0d6,6294,5.937216688673599,7.996514686051888
9a95e33f,6447,32.28932813245856,33.42669781458664
9ab94eeb,4442,8.205724523051869,13.730639681067862
9ad5410a,4205,8.784377249544983,6.263347085878849
9ae248be,5271,8.107003944596206,23.67119568145193
9af1ffd0,3525,18.128053838502368,27.46170674575937
9b5b61c1,5532,5.429982209622746,12.086524035811633
9b9e3b49,5118,7.923721572593473,7.407241035217516
9bd2bba3,7439,15.673287472863077,18.360622220933028
9c211c53,7265,6.466506541772609,7.998392563044163
9c350a6a,6052,17.397946606336834,10.778179539255335
9c8375f7,3674,5.917156069883692,15.943903873906011
9d072e4c,5107,9.990804668905984,7.573205948963839
9d3ec64c,3480,9.187876827833358,8.73074499625584
9d4272e3,4030,17.76831335353228,17.329945299807644
9d5e14d4,5400,28.543156532728414,20.771843559295426
9da441ba,5783,15.618529769468404,6.830546789600592
9dede370,6297,18.676124657054373,9.001945778053715
9def2eb2,6003,7.253592864593499,14.133731598515066
9df1b1f9,4701,12.592269852167446,22.054324100491165
9dfff011,4319,4.8459695911212535,9.594734225962306
9e3e364d,4290,4.097267023631261,4.450081882905955
9efc812e,4450,7.747022854046375,14.202521660890934
9f0c7bae,2542,7.898258335635161,10.252895739566613
9ffce529,5212,11.084878093703349,9.426324467073975
a0383629,5832,8.416225361246278,5.62385908715997
a056d01e,6557,8.584211201864289,10.632743615131446
a08d9e63,3685,21.46258569009769,10.691843527615486
a0b83014,5035,17.51843897699374,14.902704982966167
a0e92ed6,4897,8.114542367589692,8.090717169000486
a15bc102,3236,2.578928597930721,2.5552053139694926
a247e7cf,5674,4.201165296490171,16.466049323725297
a2e8e7f6,4760,10.698430341162505,19.431173732048183
a3518960,4967,7.100675858286987,16.763440508701244
a3f71395,5543,15.089395383508826,18.42170493174941
a4719920,5884,7.205451003735877,6.728945765488157
a48640d9,4532,21.626612771414322,7.598412321969141
a4cdbb0f,5204,11.150021440885437,6.770832546049492
a4f989c2,5385,10.578786672639087,5.712840891290922
a5aa7973,4616,14.159778554983863,14.791446054611802
a5e6f7dc,5649,6.350818327780091,14.732402183676829
a612d5a0,5329,19.256901319606147,19.22727173089051
a622ce4d,6298,14.236097814848373,10.404551100261129
a645da9a,5153,8.951092580974047,3.5309836184000205
a692b17e,3566,13.138061444708827,8.872532499240618
a6b8ac67,5453,10.875902281234387,4.794117953697999
a6ed2eff,5275,8.632582794631363,12.23616763951691
a6f967fb,4670,13.762814229045636,10.024646385813023
a76db406,4672,3.7043201708377427,9.398803429561545
a7744f5b,4377,13.084948643934053,10.019174114810172
a783cc24,1889,26.72523186448825,15.191978052292317
a79fd2e7,4404,12.374341369091132,17.11395320360615
a7fc3e6b,4764,18.149529358993682,15.918664762641136
a85bb86f,3099,7.873900707960967,4.286820267871645
a85e4bc3,4581,9.638478456190704,11.448421417727253
a87433c9,5721,9.580358514748033,9.368595741825246
a8ed028a,5538,19.044521110452333,18.742468320454023
a959858c,4404,65.35865899088088,83.02118310219097
a9c9b150,3986,1.1630317709118394,6.418181153770845
aa95015b,4300,11.725050285011942,3.6953080873538653
aaaf3c03,2997,15.079592231507316,9.44562584555841
aaeffccb,2712,4.756126793123975,5.867018600960055
ab112491,5185,28.204036984751497,26.64581902248428
ab18d3fc,5694,16.597890792722144,23.301901853259448
ab3ced07,4250,9.797524442428841,15.913904331821657
ab6fe95d,5491,6.6795806397720465,5.29879351816361
ab94878e,6004,6.090270250340663,7.137794050969573
abf460d2,3217,8.350877150110843,19.08759977863309
ac6f01d5,5004,15.962529701035821,5.040250890260289
ad2133a8,5729,28.088198915386187,19.566149889658877
add9c322,3932,12.296784203800955,19.240007418869542
ae069086,4770,14.585517424947831,15.52201715843224
ae0784a8,7823,10.87737509844777,13.018340105408264
ae35f33a,4450,5.0951729458693835,3.028974821934524
ae8959c3,4518,19.76800976672305,16.33648031449787
aed44918,2719,9.488704385906805,19.63188587648395
aee6393a,5865,4.665683726709421,8.503408134755333
af7a59ce,3024,4.115059728297358,8.627788999649615
aff4e561,6026,10.851934253065428,8.367361267656225
b04b58a3,3402,13.058667367524363,6.522333431535141
b0d42b0d,4971,19.797243019186585,23.91838038154848
b0f53bf4,2755,9.231328022549082,23.722971048204094
b19b0395,5813,10.045237735851847,8.111311401216643
b1efb8a4,5998,8.506706925766984,14.115060503270188
b32902c0,3808,5.155416417213564,4.46499446558786
b32e4903,5770,5.863958705383137,6.476085423232826
b3388334,6080,14.23010661853958,12.623909808323381
b37fd114,8161,24.97877020046922,20.736918740749122
b38e3116,6211,6.404438939196513,6.2313594714951925
b4d8dd4f,4259,17.098418824477594,22.20403692388567
b4f37e6e,2992,14.94895263643877,8.07318308933075
b56bc0aa,5602,8.788528154094545,19.93319218574944
b585b4fa,4294,9.973817813617734,13.357374011200996
b5aa9634,7326,11.47866217552782,13.831533263580065
b7974e66,5558,6.972963992749996,5.844816318565319
b7cdcecb,6168,9.274351431311539,4.251408759803239
b7fea9ef,3866,11.148074644872509,6.307638538448261
b85f7b06,3803,3.569865119414346,5.252494299976355
b881d27e,4009,18.785154458691416,8.432172563945663
b8c49c1a,4319,8.256954162110757,7.003377353144874
b95e7121,6306,3.4204599760598935,6.765517689484168
b977be4a,5917,18.57837175934225,20.7687090099384
ba48188d,4166,50.93720227649117,57.290131407155336
bb2cdd83,3825,3.017674077265869,3.6430761583337805
bb337fa0,6873,24.083821271230853,10.564639239924468
bb682ebd,4139,19.87022580202752,30.14341363188628
bc4381e2,4955,12.598370947658928,3.3346845532414653
bcebcc5f,6258,24.241537215571864,15.473604821271957
bd2c2f34,9823,5.663541608648027,6.463761077627403
bd4ae5da,5006,14.052431666337634,6.0922250854853806
bd6f0e19,5140,10.118149844909517,4.901344516959471
bd8f847e,4961,7.389741905257485,3.886556095388194
be063506,4500,9.685884513043288,10.900485561050584
be35c8f2,4226,4.674735185385168,5.744974303200898
be83e781,3221,3.1537973198868037,3.2417562104756437
beda8696,5912,9.819955216289504,8.477308612759588
bf39bc20,3303,8.401808199266226,12.411719244280436
bf70b410,6347,18.920279724233612,24.3321340981749
bffe3082,5723,16.598918029974968,13.534338054370362
c03b9305,4255,7.1171172090817905,7.46854548783658
c03d4aed,4641,12.583094329136486,24.93607052979618
c03fba65,3699,22.739971638302574,18.635318372981114
c07fd0cd,4191,4.052934357090802,3.993501237702136
c1708b88,6315,18.304767828554887,21.814946669174045
c1d046f4,5513,7.700112298091984,9.76201268933728
c2717d4f,4721,8.452559650622254,6.969023586410118
c2c4db09,6039,9.028322821306517,8.311411719975055
c2c6fc71,7119,11.767462410523247,14.278927844080068
c36625df,4742,8.003204999077816,6.997379132184849
c3957531,5316,12.518722274768233,10.847715582192478
c42fe306,5095,11.279308916635767,8.463972196230761
c43812e2,5527,7.016864008504025,22.664601964618146
c472c0b5,3054,8.28128095427446,2.91050993378409
c47e0767,4356,21.47720905393819,8.076536947155741
c50b42f6,6014,8.604265674370385,11.670087553163938
c593337f,5208,23.822334034025907,20.709257387271208
c59b6c4a,5499,20.952603428128082,10.126889763901994
c66be2b8,4154,22.226756512262092,38.4083134406832
c6797dd7,4664,5.82900989050451,6.329177204890665
c6b782a4,4877,12.807882966584375,21.76454680016264
c6c96179,4004,8.772647918302802,17.644772394597354
c70c0e01,4312,8.964901066736223,6.170108559302794
c84c65be,8496,9.738388019795911,10.168925871980255
c8d9680c,6281,42.77043899776709,24.389587672799994
c908edd0,5293,8.765028360555872,3.772040772932728
c9578d27,4487,10.306756368182521,21.55371395895726
c96c018a,6236,12.859960619036775,8.257558487694165
c99f9fae,6361,5.40523137400998,12.792693781222418
c9e6734f,4735,10.310371611471203,4.913248187379868
c9e980e8,4359,9.741734918381256,4.8885931998147365
c9fedcf3,3517,7.471714606706554,6.814913397240783
cad13e8f,4848,17.022296131058066,15.167503598431011
cb34231f,5609,5.418906491757253,8.716049457718443
cb879f40,6315,8.79643766880234,10.311906181180232
cbb406b5,6328,11.364887497962812,17.07360287100705
cbe51de1,3963,15.022202061672788,18.55419227891319
cbe62450,6258,18.607063412926227,13.84712749580003
cc08aa63,3274,12.988941242217614,14.410046369721842
cc8a1d57,6638,27.55539015081038,31.329671722186347
ccedb12b,4401,10.609060511646556,14.10215092587643
cd7f1687,4232,10.573162838089827,14.380461408500473
cda7eb37,5973,10.042623008757838,4.559910471612851
cdc31d65,4840,7.482412321764383,6.355982275133945
cdc60a53,5878,8.315926094659538,7.760954308118635
ce55ba43,4104,14.30444944852245,9.506963086325648
ce8399b7,1615,3.363562739626084,3.4957479877422863
cf50c9d1,4858,31.56819712560828,30.28900038017939
d00e7eb9,5704,7.907003476643952,6.224022246728247
d011f41b,2267,10.86185548345431,6.955338132680596
d07aed8f,2957,5.402411556483793,2.970429833999751
d085e611,6191,10.083729659420946,12.82246044041906
d0a0e7b5,3816,11.676903707262621,4.305735960242959
d0a43760,4041,4.249353040412356,7.381848061076986
d0cb63ae,5223,19.937391369771746,28.852171624469527
d114d9c2,6206,7.69852853923108,4.473184009774711
d1457cc5,6920,8.115732473647405,12.881558860266846
d1ecf309,6168,9.37828460834895,9.88331851359279
d1ee630d,6290,12.219780010195931,5.667160270593594
d217e0c5,3838,5.20363871867946,17.357650563660957
d24ff243,5641,3.584579952704873,1.6985197993995336
d273674e,3899,3.400366201632784,10.61351818791544
d2f3b1ab,5581,17.357707330254247,18.7533545992718
d3df146b,5787,11.69933929625434,5.913260510953114
d40f61d5,4039,4.553018133859985,9.783146189680487
d41beaf2,4753,16.335502961206803,21.27582648192483
d463e527,4767,8.591154291112087,7.417580872466604
d4f60a28,4501,6.183126130423007,11.49845203109182
d50c649a,4873,6.81996221614117,4.036050702600135
d543916f,4799,10.200221672654065,10.081052664144325
d5df0ff5,4032,16.351335751344372,4.79167497928898
d60430e6,2511,7.849172504180856,8.759030774664527
d63196fe,4510,19.525114489586926,2.8428956928064006
d6c320d9,5452,11.20598215508914,20.524156376678235
d6dd7330,6193,11.822832979899944,19.949899699749476
d7ba4f9d,6023,5.098116159708834,4.826640994596491
d7eb0be8,5401,32.82610912419109,19.183482308073717
d84b621b,3994,21.82037371732548,2.193628069240357
d90aa14c,10018,11.994352891576652,14.410622973761445
d924e971,3184,32.7702837302337,46.101843721306025
d9ae59b2,3648,5.0470807715641435,14.315538851337918
d9d6d94d,4919,9.3857291463184,11.747273612403006
d9eca87b,6373,26.443315428754445,35.67279337396866
da2d4d7c,2114,3.5771941153487132,14.92661163685326
da3bfe4e,5549,30.20824343453741,33.597537924205284
da3cf798,5844,16.905110806271015,4.051732458736193
da940160,5132,11.224828130654686,3.0152317273214386
dafc88c3,5572,6.877339398362787,4.186840261001279
dbee6c86,7369,4.395928954072107,6.536986704051866
dc5fbe29,5203,7.9201039214922035,5.104109735365986
dc7da28f,4774,10.223244436669471,7.8410498263658495
dc7f9757,4360,9.810154572145091,16.118390678057715
dd168de0,3304,2.9913571830542716,9.606514064411556
dd64382d,3124,4.262126959206316,2.4654467913379663
dd6bc5b2,3602,11.780956097388067,2.5313864045956946
dd7d638e,4301,6.017680647613085,15.770559910575196
ddc790ff,4726,5.724817380990974,10.006721840503568
df71d1ff,6228,12.742621639442314,10.740821850779758
df73b8f3,5311,15.617554195793542,6.309506072590705
df8290be,3972,13.009724784668556,8.205672110404924
e0079ed1,3471,8.069511840769099,11.791053025946033
e03b45fd,5342,15.75182643192855,17.056660218402968
e0f36d98,4976,14.253156162438394,11.002508336307955
e149204f,6097,4.546152895643239,2.585039311770384
e14d641e,3184,6.820600870242808,10.75808884645146
e161bd0c,2949,4.33499689746737,3.544109120898226
e201fd6d,5070,16.371250707380042,12.822160289789009
e25f1537,3177,13.005049007414012,3.2196222776833
e2fc7745,3692,13.341394284804746,8.659369874287574
e32da4ec,4689,10.850139553093255,14.328735014308032
e3b34f5b,5455,10.347045761247115,10.910206263629036
e45a2a62,5007,19.872920518687707,28.322832840234426
e46f4ef4,7195,4.926550809338883,13.244220821036267
e4726608,4733,6.271487164710907,3.3285552377000083
e5864244,4469,26.806032670999695,31.692474819269375
e5c92e59,4295,7.71135994039849,9.531885156931654
e5ff9fd2,2354,8.891230852152741,5.977230343799675
e6c55748,4472,9.397103554297912,3.4111709735151368
e730c32b,4728,11.654671854511827,6.015691654926689
e737965a,5955,9.897022674368223,17.355978793557785
e748dd88,4812,4.989931749983482,3.2079508068316542
e7818f7a,5371,6.312633342217896,13.623935230728822
e7c36e81,3531,7.349841849963589,4.128360948101702
e7d0c1de,4711,6.860255388151551,7.533997421777515
e85074c5,5675,11.347685731962262,7.441558361970905
e97032ad,3530,11.959144677460708,23.303714698595886
e9949a23,4559,11.580872171010277,11.640953798126557
ea0b99b7,9239,12.15975654126152,20.709093936326077
ea3a0e38,10052,9.232672132138228,5.763209391567054
ea41324e,5025,5.294230079936561,5.495461764037935
eabc711b,5348,11.698478022871637,17.83662638244154
eac10e86,6067,5.617579051148656,12.044381819347647
eafb863e,3568,13.457858083605023,6.795966904829156
eb06a4e7,4535,9.669099026629615,15.622070749723708
eb640a35,6037,9.969896905690025,12.228049658858055
eb934281,5971,3.1374200876783114,5.465510841541001
eba6605e,4410,15.631712662756936,21.6917856684863
ebe69318,4976,4.825325809935079,5.497006920900177
ec0d597b,4616,16.44325138720608,6.736714615336776
ec13af42,5462,10.906432170405786,10.188174544502495
ecdab904,6147,16.918396989500764,14.053214693018896
ecdaf714,6592,15.351875762973165,7.873083153982324
ed6436d6,2945,1.6175417954726792,17.861052088210844
ed6e6e54,6048,11.951935194527213,19.421186755024532
edf885a3,3117,12.288723348140039,12.309981617264048
ee0300f7,4544,25.680311432467565,31.750312006688276
ee288beb,4638,27.522025330807587,30.914664960439275
ee4aecac,5265,10.778813139095936,3.050982710304477
eeda36f5,4797,5.470124457464137,4.6311524735503315
eeed308d,3899,9.69013148078532,1.6470690235384136
ef04658e,4104,15.448044048107809,8.812320455638515
ef8e3ed0,5224,14.635089490374893,8.086140979353242
efde6ac3,4559,10.202375669006345,12.227135072877946
efe96181,4012,27.539517372291407,18.344221590265565
f0188a48,4170,6.015986492439641,6.369561719521785
f021b650,3739,6.684494210561717,11.072422590227847
f03f10fe,4145,9.378929872264584,3.4519108674635315
f053a1b9,4108,10.028295659116962,9.549018470438124
f074d277,2453,12.187719616802815,3.2443742082659566
f07d7037,5563,7.4960867974462735,3.08164467202081
f08774c3,3900,11.44575716149874,9.127537824823802
f140c2fa,4082,13.3161842942989,3.3839817535816294
f16e25e3,4651,2.9647800324346743,3.7112548232275695
f2d4c8c9,6249,4.229551942410153,6.3175736840938175
f321a31c,5141,12.557281531880928,20.92138324471396
f40cd091,5166,7.728760684292187,6.914613477215811
f439a621,2821,6.65613263851673,14.18648311064374
f49fdea3,5391,12.40626946494166,7.343111295016694
f4d12d23,3701,16.062842467413066,7.826335020908228
f56d3ace,5432,6.90314793936432,15.34312093943056
f5859199,5790,15.921573253079503,12.517030230973113
f5d8aab6,4444,15.698547978741031,23.447923953171912
f631da6e,4093,8.782664213746434,6.288830229735899
f6824bb0,5015,20.837423542758717,34.77523985021682
f6bc699b,3752,10.622157035929634,12.188072284961843
f6d009f4,6715,47.03924865295554,36.03138531453121
f72b268f,6404,12.93812397222547,4.981770837533711
f8662c22,5429,15.629207250700455,8.986374692614138
f88ddb26,4990,51.40308485650886,62.2282386853401
f8afa78a,6032,14.720946843240096,20.031533896135976
f8f59188,4807,6.924261008500594,6.7521479866738465
f9fc81aa,5598,8.639067487231838,15.880498040814
fa16d114,5686,20.815118518803075,28.42499642396526
fa31da94,5027,5.188297076747949,8.508957008552347
fa667be2,7296,8.802015991385062,4.538690311650169
fae0c593,4403,10.97095627674098,9.824006212817949
fb03ae90,6431,42.88755217158539,38.97863882822621
fb0904bd,3181,1.7987576836953807,9.719896310232345
fb3848a1,5919,9.958923975567506,4.121452884690451
fb73b13a,5640,9.977934385041513,7.695509935914641
fba7683c,407,2.555309739035002,11.033080746630835
fbd68d27,6829,22.09543667740266,10.290532157604106
fc03f21f,4803,12.90913373270699,25.598409713627447
fc0d20b2,3954,11.932087953866953,18.873677146997778
fcfcc902,2791,8.80765155445474,4.647927690546842
fd3b4faa,5022,7.446926041471426,3.5788780588469455
fd710aea,4217,7.203999750290396,5.9992591333761425
fd8f77fa,5272,27.415343744152285,22.342523755256124
fde20ecf,4667,16.31905728866344,5.68971459143509
fdfd57da,5236,4.29522046585047,14.962796102594965
febb4411,4247,13.027667980552959,5.565937665019823
fef8af96,3826,44.55173272632465,35.83009784239595
ff0aea78,3261,30.697786830378174,15.365574145252221
ff8bb73a,5927,9.861864748200674,21.432235750683233
ffefef30,4570,7.035568765607176,4.1437187523371275
